,effective_to_month,effective_to_week,effective_to_day,x0_California,x0_Nevada,x0_Oregon,x0_Washington,x1_Yes,x2_College,x2_Doctor,x2_High School or Below,x2_Master,x3_M,x4_Married,x4_Single,x5_Personal Auto,x5_Special Auto,x6_Corporate L2,x6_Corporate L3,x6_Personal L1,x6_Personal L2,x6_Personal L3,x6_Special L1,x6_Special L2,x6_Special L3,x7_Offer2,x7_Offer3,x7_Offer4,x8_Branch,x8_Call Center,x8_Web,x9_Luxury Car,x9_Luxury SUV,x9_SUV,x9_Sports Car,x9_Two-Door Car,coverage,employmentstatus,location_code,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
1374,2,9,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.05480143755869917,0.0,0.07659574468085106,0.14285714285714285,0.6262626262626263,0.0,0.75,0.3948901249594496
1375,2,6,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.044848579931099995,0.2648503215610966,0.008510638297872353,0.37142857142857144,0.17171717171717174,0.0,0.25,0.3943643401872246
1376,1,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0037405941141109844,0.0,0.0,0.9714285714285714,0.3535353535353536,0.2,0.0,0.3048916616832101
1377,1,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0.06278832142070662,0.0,0.09361702127659577,0.34285714285714286,0.21212121212121213,0.0,0.5,0.9419492485082482
1378,1,3,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.022560404377610928,0.7328192356547745,0.09787234042553195,0.5142857142857142,0.18181818181818182,0.0,0.0,0.09741955531109306
1379,2,6,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.1358334702020663,0.9559716346105761,0.025531914893617058,0.5428571428571428,0.787878787878788,0.0,0.125,0.32138217073276804
1380,2,8,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,0.10520708839623374,0.4215000850161531,0.21702127659574472,0.02857142857142857,0.08080808080808081,0.0,0.25,0.41257267719653684
1381,2,5,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,2,0.037741244825059146,0.2668106940318661,0.21702127659574472,0.19999999999999998,0.9696969696969697,0.0,0.0,0.5598873076325555
1382,1,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0.4372908810014423,0.4128684450045509,0.2297872340425532,0.02857142857142857,0.30303030303030304,0.0,0.125,0.26179863499664074
1385,1,4,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,0.011340318721397569,0.23174403136595956,0.04255319148936171,0.6,0.6767676767676768,0.0,0.0,0.3548908079477876
1386,1,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,2,1,0.0410432796255061,0.1734629579620128,0.008510638297872353,0.2571428571428571,0.9292929292929294,0.0,0.5,0.21724705717316542
1387,1,3,23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0.044881767015855174,0.25858913193506766,0.029787234042553234,0.6857142857142857,0.37373737373737376,0.0,1.0,0.4126865242109324
1388,2,6,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.010344642475561536,0.46908912693411753,0.021276595744680882,0.37142857142857144,0.595959595959596,0.0,0.0,0.3298912348154988
1389,1,52,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,2,0.10223559762955131,0.6413718606535243,0.2,0.08571428571428572,0.4444444444444445,0.0,0.25,0.38511811264989315
1390,1,4,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.09858836529129197,0.8537122053190107,0.04255319148936171,0.9714285714285714,0.4747474747474748,0.4,0.125,0.4775646726665475
1391,2,6,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.018156596373109103,0.2160810554005261,0.07659574468085106,0.39999999999999997,0.2828282828282829,0.0,0.0,0.3948901249594496
1392,1,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.4168245553346702,0.0,0.19574468085106383,0.0,0.6262626262626263,0.0,0.125,0.5348877345002667
1393,2,7,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.060608554311634984,0.5400826156969825,0.07234042553191489,0.14285714285714285,0.38383838383838387,1.0,0.875,0.43168018843578243
1394,2,9,28,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.2363231108391037,0.0,0.05106382978723406,0.2571428571428571,0.9494949494949496,0.0,0.125,0.3648906372007031
1395,1,2,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.020006297790373787,0.6878906992328543,0.08085106382978724,0.7999999999999999,0.787878787878788,0.0,0.0,0.09141787549810919
1396,1,2,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0.32282229997771533,0.45047559036216883,0.148936170212766,0.7714285714285714,0.9494949494949496,0.0,0.125,0.20004432486815285
1397,2,6,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.09293232454758898,0.27663256018643545,0.029787234042553234,0.11428571428571428,0.7575757575757577,0.0,0.125,0.16663908484595957
1398,1,1,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.18210364137633436,0.6412518378491914,0.23829787234042554,0.6857142857142857,0.32323232323232326,0.0,0.125,0.5848868807648442
1399,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.10708045805236577,0.4183694902031386,0.06382978723404259,0.3142857142857143,0.4141414141414142,0.0,0.125,0.43360338997211617
1400,1,3,20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,2,1,0.15276609226396098,0.21518088436802993,0.004255319148936176,0.0,0.595959595959596,0.0,0.125,0.267859782544213
1401,1,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.05506230512884084,0.27727268180954384,0.034042553191489355,0.08571428571428572,0.29292929292929293,0.0,1.0,0.34489097869487206
1402,2,7,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,0.14789689942276676,0.2151008691651414,0.3829787234042554,0.3142857142857143,0.42424242424242425,0.0,0.375,0.8609852830512918
1403,1,3,20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,2,0.014974321552726717,0.10313959652333944,0.07234042553191489,0.2857142857142857,0.6363636363636365,0.0,0.0,0.5064283839853434
1404,1,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,1,0.164277548345731,0.7306788289775058,0.19148936170212766,0.9714285714285714,0.36363636363636365,0.2,0.125,0.43672895014484286
1405,1,3,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.05302423149731638,0.7378901991378363,0.025531914893617058,0.39999999999999997,0.5151515151515152,0.0,0.25,0.3348911494419566
1406,2,9,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.08161011163360163,0.4479651133715406,0.0,0.17142857142857143,0.48484848484848486,0.0,0.125,0.4020058867911497
1407,1,5,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0.23866280338209492,0.22514277712765426,0.14468085106382983,0.5428571428571428,0.48484848484848486,0.0,0.125,0.47488875898277366
1408,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2,1,0.22923882281668248,0.5462337844190397,0.6468085106382979,0.8285714285714285,0.6262626262626263,0.0,0.5,0.7619244901393307
1409,2,6,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0.008987373947392664,0.2596993428751463,0.017021276595744705,0.6571428571428571,0.27272727272727276,0.0,0.0,0.3428145214420463
1410,1,2,13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,2,0.03243949766075879,0.349176343505266,0.18723404255319154,0.17142857142857143,0.31313131313131315,0.2,0.0,0.13195677392141864
1411,2,5,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,2,1,0.010927704236181945,0.7863294025864914,0.021276595744680882,0.19999999999999998,0.5656565656565657,0.0,0.0,0.2348708166641388
1412,1,52,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.047746056055126086,0.6109160740540703,0.021276595744680882,0.19999999999999998,0.4141414141414142,0.4,1.0,0.30643845922997526
1413,1,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0.046742674057426874,0.6042648103139597,0.004255319148936176,0.2857142857142857,0.31313131313131315,0.0,0.5,0.07558854890886071
1414,2,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,0.00958398427622495,0.2514777807783479,0.021276595744680882,0.9714285714285714,0.38383838383838387,0.0,0.0,0.008997871361346504
1415,1,4,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.08330212815098198,0.4105280003200608,0.012765957446808529,0.2571428571428571,0.2828282828282829,0.2,0.125,0.41091318574068675
1416,2,7,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.029312413882422415,0.9774757203868736,0.14468085106382983,0.5142857142857142,0.21212121212121213,0.0,0.0,0.10112030045420306
1417,1,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.046408611623515734,0.5571258539122433,0.0,0.37142857142857144,0.5555555555555556,0.0,0.625,0.15732476472130905
1418,1,1,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.02974550100953957,0.9328972504775908,0.14468085106382983,0.08571428571428572,0.5454545454545455,0.0,0.0,0.29271560708934224
1419,1,4,25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,1,0.3145093272748574,0.2366949720446885,0.025531914893617058,0.5428571428571428,0.5050505050505051,0.0,0.125,0.4215743037020976
1420,2,7,18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,0,1,0.12893585855615106,0.2023184405036957,0.17021276595744683,0.08571428571428572,0.43434343434343436,0.2,0.125,0.5455290517581078
1421,1,5,31,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.044489253361086896,0.38720356867804884,0.021276595744680882,0.8857142857142857,0.696969696969697,0.8,0.625,0.3298912348154988
1422,1,2,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,0.09634494561559284,0.23819525709884878,0.05106382978723406,0.11428571428571428,0.4747474747474748,0.0,0.125,0.4418999118506718
1423,1,2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0.017491815657161146,0.0,0.13617021276595748,0.42857142857142855,0.31313131313131315,0.6000000000000001,0.0,0.4648889297298581
1424,1,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,2,0.032030529966761534,0.47229973695002053,0.16170212765957448,0.22857142857142856,0.797979797979798,0.0,0.0,0.4948884174886046
1425,1,2,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,1,0.17357380168561215,0.3450155529550615,0.2212765957446809,0.7714285714285714,0.29292929292929293,0.0,0.125,0.4058002970015953
1426,1,3,18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.007066037629242378,0.4627279183044779,0.004255319148936176,0.4857142857142857,0.7575757575757577,0.0,0.0,0.2075741671294296
1427,2,7,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,2,0.008958292028918749,0.4605975135275703,0.008510638297872353,0.45714285714285713,0.3434343434343435,0.0,0.0,0.3148914909361255
1428,2,6,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4,0,0,0.04329259579183916,0.23979556115661976,0.2851063829787234,0.22857142857142856,0.393939393939394,0.0,0.0,0.6398859416558794
1429,2,7,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.1812833042345069,0.0,0.05531914893617024,0.11428571428571428,0.12121212121212122,0.8,0.125,0.6049769387687705
1430,2,6,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.017003933977806848,0.7857592942659105,0.05531914893617024,0.19999999999999998,0.5050505050505051,0.0,0.0,0.36989055182716085
1431,2,6,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0.06646487677996576,0.0,0.12340425531914895,0.11428571428571428,0.6363636363636365,0.0,0.75,0.4498891858504849
1432,2,8,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.009211045086383304,0.6141366859703344,0.008510638297872353,0.39999999999999997,0.5656565656565657,0.4,0.0,0.3148914909361255
1433,1,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.01406317729166369,0.6510236945019554,0.04255319148936171,0.7999999999999999,0.030303030303030304,0.0,0.0,0.07697377838106748
1434,1,2,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,1,0.03744490029456712,0.885118172452766,0.2,0.05714285714285714,0.8383838383838385,0.0,0.0,0.558144574889717
1435,1,4,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0.15568391215403637,0.5280703333633391,0.18297872340425536,0.39999999999999997,0.13131313131313133,0.2,0.125,0.09174263245288419
1436,2,5,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.024694058185764936,0.3128394394935038,0.1319148936170213,0.6857142857142857,0.9595959595959597,0.8,0.0,0.4598890151034004
1437,2,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,1,0.12935407274032076,0.24181594502955564,0.1319148936170213,0.11428571428571428,0.37373737373737376,0.2,0.125,0.4598890151034004
1438,1,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.01284840447693638,0.9635730788849882,0.029787234042553234,0.02857142857142857,0.4444444444444445,0.0,0.0,0.3053138930152767
1439,1,4,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0.11024459163091707,0.6817695362118803,0.24680851063829784,0.7714285714285714,0.37373737373737376,0.4,0.625,0.23175006890924005
1440,1,4,29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.046676362167054695,0.0,0.04255319148936171,0.4857142857142857,0.5757575757575758,0.0,0.5,0.3548908079477876
